Linux 3.13.0-68-generic (ds-server2) 	10/19/2016 	_x86_64_	(24 CPU)

02:36:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:39:29 AM  all   12.86    0.00    5.33    2.66    0.00    0.04    0.00    0.00    0.00   79.10
02:39:30 AM  all   13.81    0.00    5.04    2.54    0.00    0.04    0.00    0.00    0.00   78.57
02:39:31 AM  all   14.66    0.00    3.75    2.60    0.00    0.13    0.00    0.00    0.00   78.86
02:39:32 AM  all   12.23    0.00    3.24    2.77    0.00    0.00    0.00    0.00    0.00   81.76
02:39:33 AM  all   13.63    0.00    3.94    3.94    0.00    0.08    0.00    0.00    0.00   78.42
02:39:34 AM  all   15.53    0.00    3.89    4.74    0.00    0.08    0.00    0.00    0.00   75.75
02:39:35 AM  all   13.90    0.00    3.15    3.15    0.00    0.04    0.00    0.00    0.00   79.75
02:39:36 AM  all   16.50    0.00    5.57    5.23    0.00    0.04    0.00    0.00    0.00   72.65
02:39:37 AM  all   15.12    0.00    6.38    6.25    0.00    0.04    0.00    0.00    0.00   72.21
02:39:38 AM  all   14.39    0.00    6.32    5.55    0.00    0.00    0.00    0.00    0.00   73.74
02:39:39 AM  all   15.63    0.00    6.68    5.13    0.00    0.08    0.00    0.00    0.00   72.48
02:39:40 AM  all   15.24    0.00    5.07    4.94    0.00    0.00    0.00    0.00    0.00   74.75
02:39:41 AM  all   12.32    0.00    3.55    2.61    0.00    0.09    0.00    0.00    0.00   81.44
02:39:42 AM  all   12.22    0.00    4.02    3.12    0.00    0.09    0.00    0.00    0.00   80.56
02:39:43 AM  all   11.61    0.00    3.71    3.46    0.00    0.09    0.00    0.00    0.00   81.14
02:39:44 AM  all   13.82    0.00    3.79    3.28    0.00    0.04    0.00    0.00    0.00   79.07
02:39:45 AM  all   11.92    0.00    3.65    2.50    0.00    0.04    0.00    0.00    0.00   81.88
02:39:46 AM  all   13.94    0.00    6.06    3.05    0.00    0.04    0.00    0.00    0.00   76.91
02:39:47 AM  all   15.20    0.00    4.98    3.59    0.00    0.04    0.00    0.00    0.00   76.19
02:39:48 AM  all   16.08    0.00    5.53    3.42    0.00    0.08    0.00    0.00    0.00   74.88
02:39:49 AM  all   13.69    0.00    4.76    2.92    0.00    0.04    0.00    0.00    0.00   78.59
02:39:50 AM  all   16.14    0.00    4.72    3.09    0.00    0.04    0.00    0.00    0.00   76.00
02:39:51 AM  all   12.43    0.00    3.94    3.56    0.00    0.09    0.00    0.00    0.00   79.98
02:39:52 AM  all   14.08    0.00    3.24    2.77    0.00    0.04    0.00    0.00    0.00   79.85
02:39:53 AM  all   12.50    0.00    3.27    2.42    0.00    0.13    0.00    0.00    0.00   81.68
02:39:54 AM  all   12.30    0.00    3.09    2.71    0.00    0.04    0.00    0.00    0.00   81.86
02:39:55 AM  all   13.84    0.00    4.32    2.62    0.00    0.08    0.00    0.00    0.00   79.14
02:39:56 AM  all   14.19    0.00    4.69    2.81    0.00    0.00    0.00    0.00    0.00   78.31
02:39:57 AM  all   14.61    0.00    5.24    4.05    0.00    0.04    0.00    0.00    0.00   76.06
02:39:58 AM  all   16.37    0.00    5.47    4.57    0.00    0.04    0.00    0.00    0.00   73.55
02:39:59 AM  all   13.76    0.00    3.92    3.63    0.00    0.04    0.00    0.00    0.00   78.65
02:40:00 AM  all   14.34    0.00    4.21    5.40    0.00    0.00    0.00    0.00    0.00   76.04
02:40:01 AM  all   13.75    0.00    4.21    5.49    0.00    0.09    0.00    0.00    0.00   76.46
02:40:02 AM  all   12.37    0.00    4.43    5.54    0.00    0.04    0.00    0.00    0.00   77.61
02:40:03 AM  all   15.74    0.00    4.29    6.10    0.00    0.17    0.00    0.00    0.00   73.70
02:40:04 AM  all   14.10    0.00    5.68    4.12    0.00    0.08    0.00    0.00    0.00   76.01
02:40:05 AM  all   16.80    0.00    5.02    3.97    0.00    0.00    0.00    0.00    0.00   74.21
02:40:06 AM  all   14.22    0.00    4.34    2.51    0.00    0.00    0.00    0.00    0.00   78.92
02:40:07 AM  all   14.82    0.00    4.10    3.59    0.00    0.04    0.00    0.00    0.00   77.45
02:40:08 AM  all   12.84    0.00    3.77    3.35    0.00    0.08    0.00    0.00    0.00   79.95
02:40:09 AM  all   13.59    0.00    4.12    3.27    0.00    0.08    0.00    0.00    0.00   78.94
02:40:10 AM  all   12.91    0.00    3.76    2.32    0.00    0.00    0.00    0.00    0.00   81.01
02:40:11 AM  all   12.54    0.00    3.51    3.42    0.00    0.04    0.00    0.00    0.00   80.49
02:40:12 AM  all   13.74    0.00    4.07    3.18    0.00    0.04    0.00    0.00    0.00   78.97
02:40:13 AM  all   12.77    0.00    5.53    3.47    0.00    0.00    0.00    0.00    0.00   78.23
02:40:14 AM  all   13.49    0.00    5.03    3.21    0.00    0.00    0.00    0.00    0.00   78.26
02:40:15 AM  all   12.10    0.00    3.81    3.05    0.00    0.08    0.00    0.00    0.00   80.96
02:40:16 AM  all   11.08    0.00    3.28    3.83    0.00    0.04    0.00    0.00    0.00   81.76
02:40:17 AM  all   12.02    0.00    3.27    2.59    0.00    0.04    0.00    0.00    0.00   82.07
02:40:18 AM  all   14.42    0.00    3.37    2.77    0.00    0.00    0.00    0.00    0.00   79.44
02:40:19 AM  all   12.54    0.00    3.50    2.69    0.00    0.09    0.00    0.00    0.00   81.19
02:40:20 AM  all   13.49    0.00    2.97    2.46    0.00    0.00    0.00    0.00    0.00   81.08
02:40:21 AM  all   14.59    0.00    4.41    2.89    0.00    0.00    0.00    0.00    0.00   78.11
02:40:22 AM  all   15.83    0.00    5.50    4.40    0.00    0.04    0.00    0.00    0.00   74.23
02:40:23 AM  all   14.12    0.00    4.18    3.50    0.00    0.04    0.00    0.00    0.00   78.16
02:40:24 AM  all   14.34    0.00    3.87    4.81    0.00    0.04    0.00    0.00    0.00   76.94
02:40:25 AM  all   15.28    0.00    4.03    5.35    0.00    0.13    0.00    0.00    0.00   75.21
02:40:26 AM  all   12.82    0.00    3.89    5.54    0.00    0.08    0.00    0.00    0.00   77.66
02:40:27 AM  all   15.78    0.00    4.17    5.53    0.00    0.00    0.00    0.00    0.00   74.52
02:40:28 AM  all   15.51    0.00    4.49    5.21    0.00    0.04    0.00    0.00    0.00   74.75
02:40:29 AM  all   15.16    0.00    5.31    3.62    0.00    0.04    0.00    0.00    0.00   75.87
02:40:30 AM  all   14.99    0.00    5.15    3.59    0.00    0.04    0.00    0.00    0.00   76.23
02:40:31 AM  all   14.91    0.00    4.94    3.08    0.00    0.04    0.00    0.00    0.00   77.02
02:40:32 AM  all   12.02    0.00    3.90    2.75    0.00    0.08    0.00    0.00    0.00   81.24
02:40:33 AM  all   13.77    0.00    3.87    3.40    0.00    0.04    0.00    0.00    0.00   78.92
02:40:34 AM  all   12.19    0.00    3.56    3.39    0.00    0.09    0.00    0.00    0.00   80.76
02:40:35 AM  all   13.04    0.00    4.02    2.88    0.00    0.04    0.00    0.00    0.00   80.02
02:40:36 AM  all   11.45    0.00    3.29    2.69    0.00    0.00    0.00    0.00    0.00   82.57
02:40:37 AM  all   14.37    0.00    5.52    3.33    0.00    0.08    0.00    0.00    0.00   76.70
02:40:38 AM  all   13.67    0.00    4.91    3.51    0.00    0.00    0.00    0.00    0.00   77.91
02:40:39 AM  all   13.95    0.00    4.85    3.46    0.00    0.00    0.00    0.00    0.00   77.74
02:40:40 AM  all   13.06    0.00    3.22    2.50    0.00    0.17    0.00    0.00    0.00   81.05
02:40:41 AM  all   12.65    0.00    3.64    3.34    0.00    0.08    0.00    0.00    0.00   80.29
02:40:42 AM  all   11.89    0.00    3.38    2.74    0.00    0.00    0.00    0.00    0.00   82.00
02:40:43 AM  all   12.73    0.00    3.65    2.59    0.00    0.04    0.00    0.00    0.00   80.99
02:40:44 AM  all   12.73    0.00    4.20    2.50    0.00    0.00    0.00    0.00    0.00   80.56
02:40:45 AM  all   12.97    0.00    4.55    2.49    0.00    0.04    0.00    0.00    0.00   79.95
02:40:46 AM  all   16.53    0.00    5.10    2.66    0.00    0.04    0.00    0.00    0.00   75.67
02:40:47 AM  all   17.84    0.00    5.15    4.90    0.00    0.13    0.00    0.00    0.00   71.99
02:40:48 AM  all   15.30    0.00    4.15    4.49    0.00    0.13    0.00    0.00    0.00   75.93
02:40:49 AM  all   13.92    0.00    3.89    3.37    0.00    0.04    0.00    0.00    0.00   78.78
02:40:50 AM  all   16.72    0.00    4.22    5.11    0.00    0.04    0.00    0.00    0.00   73.90
02:40:51 AM  all   13.71    0.00    4.61    5.20    0.00    0.13    0.00    0.00    0.00   76.35
02:40:52 AM  all   14.25    0.00    4.47    5.44    0.00    0.09    0.00    0.00    0.00   75.75
02:40:53 AM  all   15.47    0.00    5.82    5.17    0.00    0.04    0.00    0.00    0.00   73.49
02:40:54 AM  all   16.11    0.00    5.99    4.93    0.00    0.21    0.00    0.00    0.00   72.75
02:40:55 AM  all   15.23    0.00    4.36    2.88    0.00    0.13    0.00    0.00    0.00   77.41
02:40:56 AM  all   14.40    0.00    3.52    3.22    0.00    0.04    0.00    0.00    0.00   78.81
02:40:57 AM  all   15.00    0.00    3.99    3.15    0.00    0.08    0.00    0.00    0.00   77.77
02:40:58 AM  all   13.21    0.00    3.36    3.40    0.00    0.04    0.00    0.00    0.00   79.99
02:40:59 AM  all   11.99    0.00    2.83    2.70    0.00    0.17    0.00    0.00    0.00   82.32
02:41:00 AM  all   12.38    0.00    3.47    2.87    0.00    0.04    0.00    0.00    0.00   81.23
02:41:01 AM  all   12.80    0.00    4.37    3.60    0.00    0.04    0.00    0.00    0.00   79.20
02:41:02 AM  all   15.74    0.00    5.09    3.37    0.00    0.04    0.00    0.00    0.00   75.76
02:41:03 AM  all   14.89    0.00    5.06    2.91    0.00    0.04    0.00    0.00    0.00   77.09
02:41:04 AM  all   12.65    0.00    3.51    3.08    0.00    0.00    0.00    0.00    0.00   80.76
02:41:05 AM  all   13.84    0.00    3.30    3.09    0.00    0.04    0.00    0.00    0.00   79.72
