5 GB	40 GB	35 GB	30 GB	25 GB	20 GB	15 GB	10 GB	
1.82757	1.92009	1.83027	1.84192	1.787	1.88248	1.87074	1.69032	
1.82991	1.92283	1.84416	1.8084	1.76473	1.87956	1.88704	1.6893	
1.82938	1.9146	1.8398	1.80472	1.74152	1.87989	1.89032	1.69805	
1.85	1.9112	1.84747	1.77419	1.75151	1.87565	1.86779	1.69186	
1.87542	1.8744	1.8396	1.7842	1.76245	1.90095	1.86445	1.69332	
1.88788	1.87936	1.84157	1.77797	1.74493	1.90053	1.84769	1.70992	
1.91412	1.8613	1.85219	1.79449	1.73169	1.94382	1.84999	1.72402	
1.91268	1.87401	1.858	1.82615	1.73393	1.92291	1.82907	1.72166	
1.91939	1.85687	1.85368	1.83374	1.74144	1.93019	1.83172	1.72908	
1.93374	1.87861	1.85758	1.83166	1.72306	1.92427	1.84545	1.74955	
1.93243	1.85196	1.84942	1.80652	1.72421	1.91344	1.84896	1.75753	
1.93498	1.84392	1.88768	1.80943	1.72898	1.92102	1.85194	1.72096	
1.91035	1.84622	1.90092	1.80991	1.7393	1.92075	1.84788	1.72308	
1.94153	1.87199	1.92666	1.8106	1.73359	1.93536	1.84684	1.71328	
1.95911	1.89779	1.92555	1.82091	1.72062	1.92714	1.84705	1.70698	
1.96295	1.87157	1.92105	1.81846	1.69619	1.91459	1.83194	1.70863	
1.9671	1.87532	1.91441	1.80898	1.69997	1.9271	1.83493	1.71323	
1.95449	1.86346	1.93298	1.80413	1.67719	1.93519	1.83641	1.71116	
1.92802	1.85726	1.88188	1.80142	1.64229	1.94821	1.84435	1.71453	
1.92704	1.84469	1.87842	1.79949	1.66114	1.96347	1.84826	1.69829	
1.91305	1.86454	1.87707	1.77639	1.65342	1.96596	1.85675	1.68299	
1.90929	1.89725	1.8754	1.77651	1.66422	1.9818	1.84205	1.6876	
1.90899	1.90627	1.89563	1.7867	1.67019	1.9845	1.81744	1.70333	
1.90819	1.91861	1.87301	1.78837	1.6702	1.98991	1.81862	1.71238	
1.91345	1.94427	1.87303	1.80626	1.65504	1.98429	1.83341	1.70997	
1.90175	1.93865	1.93102	1.81586	1.6318	1.98757	1.83394	1.69754	
1.87905	1.95157	1.91892	1.81554	1.65842	1.95019	1.86231	1.68574	
1.90633	1.9389	1.91857	1.77587	1.67408	1.94708	1.85551	1.69115	
1.88598	1.94834	1.93794	1.78518	1.67676	1.93693	1.85522	1.68815	
1.87097	1.92854	1.91992	1.79066	1.67866	1.95304	1.85245	1.66691	
1.88684	1.94117	1.91791	1.81885	1.70105	1.95021	1.86932	1.65373	
1.89874	1.94514	1.89694	1.84427	1.71338	1.97259	1.88564	1.6535	
1.9212	1.93832	1.88406	1.84783	1.73492	1.97583	1.88879	1.65743	
1.89165	1.89824	1.86081	1.8474	1.74653	1.95816	1.89017	1.65998	
1.86498	1.89597	1.85655	1.83602	1.77191	1.96082	1.88641	1.66094	
1.85208	1.90628	1.85679	1.83135	1.77925	1.96732	1.89092	1.65813	
1.85238	1.91089	1.87693	1.83838	1.79004	1.9651	1.86515	1.65174	
1.87757	1.92839	1.8657	1.83904	1.80214	1.94608	1.85201	1.64936	
1.87742	1.94092	1.87101	1.84762	1.83501	1.9357	1.85359	1.66163	
1.90255	1.94091	1.86992	1.85385	1.82279	1.92713	1.85235	1.6616	
1.8987	1.91736	1.86858	1.85143	1.83282	1.92438	1.84509	1.66357	
1.90018	1.88713	1.85828	1.84677	1.82663	1.9096	1.85108	1.68818	
1.89266	1.88444	1.86041	1.82969	1.82956	1.92096	1.86553	1.67614	
1.89144	1.88263	1.87284	1.8238	1.83538	1.91658	1.86819	1.69702	
1.85602	1.88069	1.87149	1.80323	1.84381	1.89821	1.84763	1.69762	
1.88597	1.88686	1.81622	1.79777	1.84885	1.895	1.85127	1.70638	
1.89004	1.8775	1.85072	1.79678	1.82849	1.91896	1.82095	1.7111	
1.86554	1.88473	1.85442	1.8164	1.81631	1.972	1.82057	1.71814	
1.87027	1.87795	1.86949	1.81414	1.8102	1.98432	1.82434	1.72965	
1.8929	1.89958	1.86829	1.8063	1.82975	1.97138	1.82795	1.73315	
1.8822	1.88842	1.89976	1.77145	1.81519	1.97008	1.81454	1.73854	
1.86426	1.88215	1.89059	1.73424	1.80901	1.94288	1.8057	1.7354	
1.83534	1.87815	1.88845	1.72857	1.77552	1.93744	1.80441	1.73583	
1.84675	1.89747	1.89794	1.73473	1.786	1.93575	1.81064	1.74197	
1.85584	1.88327	1.90336	1.76063	1.77425	1.9283	1.80494	1.75971	
1.88475	1.85996	1.90718	1.76772	1.78273	1.91348	1.80276	1.76922	
1.89317	1.83505	1.8883	1.76064	1.77463	1.91649	1.8073	1.79109	
1.90657	1.81972	1.88004	1.7621	1.77596	1.90552	1.80996	1.78468	
1.90208	1.80888	1.85647	1.7555	1.76833	1.901	1.81212	1.78838	
1.9044	1.81218	1.85366	1.74927	1.79608	1.88695	1.81281	1.79026	
1.89552	1.81814	1.84552	1.77417	1.79221	1.88434	1.81151	1.79004	
1.89499	1.84415	1.84497	1.8022	1.79546	1.90161	1.80838	1.7668	
1.91014	1.84172	1.82895	1.82412	1.78964	1.89097	1.79376	1.75335	
1.9057	1.84892	1.83949	1.83149	1.78865	1.89673	1.78948	1.72927	
1.91172	1.83123	1.83623	1.85679	1.7886	1.8982	1.80049	1.7475	
1.91341	1.8314	1.83691	1.84715	1.78248	1.91549	1.80041	1.74382	
1.9187	1.82865	1.8104	1.83346	1.77761	1.89581	1.81715	1.74598	
1.91356	1.8282	1.80767	1.81676	1.77585	1.85722	1.82506	1.73438	
1.92885	1.84442	1.77657	1.7922	1.78816	1.84596	1.83067	1.74678	
1.90425	1.82103	1.77601	1.80223	1.78051	1.85132	1.82979	1.76216	
1.90781	1.83154	1.74984	1.81402	1.78844	1.85959	1.82947	1.77059	
1.91264	1.83246	1.74637	1.82502	1.78225	1.8964	1.82185	1.77909	
1.9354	1.82689	1.75786	1.83087	1.78808	1.8974	1.81943	1.79134	
1.93789	1.81842	1.74642	1.83287	1.76777	1.89548	1.81572	1.79969	
1.93629	1.81999	1.74009	1.80996	1.77196	1.89831	1.82531	1.82308	
1.90667	1.85395	1.74767	1.80633	1.76968	1.88858	1.82662	1.82301	
1.91263	1.88002	1.75643	1.80664	1.7765	1.87402	1.8132	1.81131	
1.87731	1.87977	1.75462	1.80153	1.77678	1.88012	1.80179	1.81946	
1.87802	1.88287	1.7879	1.80429	1.76385	1.91198	1.78572	1.82447	
1.85698	1.87913	1.80819	1.80993	1.7469	1.92808	1.77271	1.81876	
1.8631	1.89173	1.83321	1.78909	1.75832	1.96501	1.75952	1.81862	
1.87116	1.86302	1.84106	1.76864	1.76819	1.95848	1.75125	1.81114	
1.86097	1.88396	1.83506	1.7893	1.80332	1.96437	1.742	1.81431	
1.84279	1.8768	1.82203	1.79188	1.80413	2.01405	1.73646	1.82702	
1.83816	1.88977	1.82966	1.77147	1.8102	2.01145	1.72402	1.81381	
1.81363	1.88685	1.84609	1.76351	1.84921	1.99807	1.71594	1.82163	
1.80909	1.88916	1.84289	1.76598	1.86685	1.9893	1.69445	1.82354	
1.83784	1.89729	1.87222	1.76965	1.8987	1.98122	1.68129	1.84267	
1.82689	1.89087	1.88061	1.77914	1.88849	1.99225	1.66121	1.81764	
1.85206	1.87864	1.91289	1.78042	1.88207	1.99332	1.64734	1.82523	
1.85656	1.88726	1.91427	1.77754	1.86188	1.98086	1.63807	1.81829	
1.85693	1.88724	1.91181	1.76905	1.86349	1.95174	1.63042	1.81178	
1.84298	1.89522	1.91362	1.78849	1.88801	1.97275	1.62402	1.792	
1.83101	1.88821	1.91566	1.78971	1.91293	1.97715	1.61344	1.79636	
1.8255	1.88476	1.91554	1.79561	1.92914	1.9806	1.60298	1.76037	
1.84763	1.84713	1.90817	1.81671	1.93852	1.99107	1.59077	1.76917	
1.83661	1.83644	1.9004	1.82289	1.97356	2.01023	1.59095	1.75789	
1.85712	1.84717	1.90794	1.82765	1.97167	2.01676	1.58591	1.75847	
1.85595	1.87442	1.88576	1.82502	1.97559	1.99698	1.59356	1.74425	
1.87384	1.91642	1.87292	1.81535	1.9633	1.98404	1.59791	1.74412	
1.86875	1.94068	1.86122	1.80808	1.94943	1.95162	1.61221	1.74156	
1.84804	1.94774	1.88826	1.80895	1.95625	1.94642	1.61967	1.73902	
1.87014	1.96069	1.88152	1.7822	1.92915	1.94836	1.62353	1.73409	
1.87041	1.94829	1.87927	1.77437	1.94666	1.90718	1.63316	1.71287	
1.87151	1.92572	1.88206	1.79547	1.94245	1.92471	1.65998	1.71149	
1.8779	1.95049	1.86211	1.82778	1.94667	1.92482	1.66788	1.70348	
1.88184	1.949	1.86866	1.83847	1.94193	1.93525	1.67265	1.70634	
1.85747	1.93305	1.83805	1.84277	1.92036	1.93312	1.686	1.72312	
1.85194	1.92913	1.82906	1.83023	1.92129	1.93214	1.7016	1.73536	
1.83045	1.94509	1.80371	1.82591	1.92556	1.93158	1.70845	1.71354	
1.82051	1.93509	1.82709	1.82149	1.95581	1.93602	1.71357	1.72099	
1.82381	1.96571	1.84532	1.8287	1.97699	1.9312	1.71183	1.72751	
1.84409	1.96728	1.83341	1.83101	1.95386	1.90868	1.70955	1.73781	
1.86957	1.97686	1.83211	1.82347	1.93953	1.91119	1.71746	1.72682	
1.88792	1.98878	1.84631	1.82315	1.92896	1.92893	1.71885	1.73262	
1.88932	1.99151	1.86129	1.80888	1.91397	1.9343	1.7305	1.72612	
1.91464	2.00605	1.85509	1.80215	1.88876	1.91195	1.74895	1.73669	
1.90757	1.99595	1.84741	1.80045	1.91433	1.9053	1.76293	1.73739	
1.89956	1.97084	1.84433	1.79902	1.92879	1.89874	1.76339	1.74296	
1.88077	1.93077	1.87161	1.8109	1.92735	1.90317	1.7962	1.75275	
1.89362	1.90089	1.86456	1.81649	1.95769	1.89772	1.79344	1.76538	
1.91182	1.89546	1.85079	1.84084	1.95025	1.89918	1.79247	1.79433	
1.89631	1.90104	1.85223	1.83374	1.94687	1.90288	1.79863	1.82905	
1.89932	1.90376	1.87029	1.83051	1.93728	1.88907	1.78871	1.85706	
1.90085	1.91614	1.8825	1.79953	1.95543	1.88949	1.77221	1.89308	
1.8974	1.89435	1.88128	1.7671	1.937	1.91662	1.76722	1.89462	
1.89106	1.89501	1.89044	1.7512	1.93842	1.91252	1.7725	1.88299	
1.88891	1.89677	1.88285	1.74025	1.9417	1.95248	1.77489	1.87718	
1.89379	1.9095	1.88333	1.7706	1.95081	1.94192	1.76566	1.87769	
1.89763	1.9215	1.89902	1.76786	1.95445	1.97383	1.82328	1.87906	
1.90596	1.91787	1.88038	1.77419	1.94082	1.99303	1.82716	1.87894	
1.91231	1.87348	1.87264	1.77427	1.92805	2.0146	1.83898	1.882	
1.89408	1.86356	1.87569	1.78876	1.95624	2.01957	1.84718	1.88088	
1.90572	1.84521	1.90694	1.78774	1.95352	2.03454	1.8524	1.89782	
1.89445	1.81901	1.89434	1.77842	1.94232	2.03101	1.85798	1.89574	
1.91093	1.82914	1.87257	1.76868	1.95472	2.03376	1.86563	1.91667	
1.87849	1.80853	1.90399	1.76755	1.95671	2.04889	1.86851	1.91344	
1.90559	1.79836	1.90577	1.7686	1.94209	2.05574	1.86861	1.91204	
1.93315	1.80994	1.92014	1.77488	1.93686	2.07037	20.3852	1.90163	
1.93958	1.81042	1.88954	1.77273	1.9383	2.07079	20.3636	1.90153	
1.94464	1.815	1.90939	1.77015	1.91154	2.09144	20.3695	1.89906	
1.95554	1.81229	1.89104	1.73863	1.91002	2.1063	20.3761	1.8859	
1.95979	1.76505	1.89103	1.73769	1.93285	2.1023	20.3759	1.88075	
1.95777	1.75445	1.88117	1.73883	1.92012	2.13173	20.3887	1.87326	
1.973	1.76835	1.85661	1.76687	1.90354	2.17607	20.388	1.84575	
1.97732	1.77115	1.87571	1.78673	1.92241	2.15089	20.3997	1.8492	
1.98419	1.79149	1.85781	1.80019	1.92474	2.14728	20.393	1.85831	
1.99603	1.81669	1.87504	1.83545	1.92407	2.13582	20.3923	1.86009	
2.00338	1.80195	1.87576	1.81209	1.93501	2.13757	20.4329	1.85818	
2.027	1.7816	1.89378	1.85737	1.94697	2.11881	20.3981	1.8795	
2.02583	1.77784	1.90514	1.84998	1.94231	2.12112	20.4011	1.91082	
2.06304	1.7834	1.90471	1.84611	1.95393	2.13192	20.403	1.91498	
2.0861	1.78541	1.89719	1.80369	1.93111	2.13639	20.4094	1.91929	
2.06202	1.79568	1.86866	1.80631	1.94176	2.15873	20.4077	1.92449	
2.08054	1.82061	1.87261	1.82139	1.94564	2.16823	20.4098	1.9311	
2.08286	1.8044	1.89813	1.85821	1.93378	2.1538	20.3988	1.90939	
2.08848	1.79624	1.87098	1.8748	1.92315	82.1063	20.3935	1.91236	
2.07078	1.81079	1.88419	1.88995	1.91446	86.1436	20.3954	1.93584	
2.0507	1.78565	1.86537	1.90348	1.92219	86.1329	1.88147	1.94267	
2.06313	1.77897	1.87113	1.89857	1.92305	86.1409	1.87598	1.94831	
2.00692	1.79676	1.85844	1.93518	1.92299	86.1436	1.87784	1.95103	
1.94183	1.80216	1.92373	1.94581	1.91759	86.1408	1.86633	1.9637	
1.88057	1.82142	1.94872	1.96361	1.8923	86.1335	1.85994	1.95439	
1.85289	1.82555	1.96746	1.97228	1.88894	86.1114	1.8575	1.94057	
1.88497	1.79405	1.97416	1.98449	1.89028	86.0677	1.85616	1.95398	
1.91192	1.78169	1.96914	1.97637	1.85429	86.0708	1.84746	1.96626	
1.93157	1.74874	1.9755	1.97209	1.84897	86.0723	1.84512	1.98396	
1.93736	1.72008	1.96382	1.94488	1.88618	86.0486	1.89949	1.96182	
1.93001	1.71336	2.00215	1.9421	1.88255	86.0475	1.86886	1.9807	
1.92347	1.70731	1.97139	1.89538	1.86623	86.0396	1.85178	1.95997	
1.92126	1.70857	1.96196	1.90128	1.87394	86.0268	1.8479	1.93027	
1.86983	1.70953	1.94446	1.90687	1.8629	86.0094	1.85009	1.92173	
1.85929	1.72634	1.94658	1.9285	1.85552	86.014	1.84644	1.94362	
1.84086	1.71044	1.94887	1.93156	1.84809	85.9828	1.8447	1.92709	
1.76872	1.68344	1.96468	1.92708	1.84285	85.9599	1.85435	1.91382	
1.67536	1.6784	1.94905	1.89389	1.8685	85.9586	1.8584	1.93196	
1.61219	1.67557	1.97431	1.88904	1.91489	6.00023	1.85872	1.93287	
1.53418	1.66245	1.96333	1.88013	1.91793	1.95443	1.85885	1.90897	
1.4791	1.66724	1.96965	1.88786	1.90115	1.95244	1.86824	1.89946	
1.40489	1.67279	1.96853	1.9045	1.89923	1.94054	1.86734	1.8855	
1.38995	1.63653	1.95976	1.86906	1.91064	1.92355	1.87695	1.88772	
1.37603	1.62809	1.89227	1.86648	1.91625	1.92017	1.88813	1.87207	
1.36797	1.60789	1.89115	1.85201	1.93046	1.9108	1.8819	1.88637	
1.33922	1.61282	1.84859	1.84497	1.93581	1.90302	1.89547	1.89163	
1.23114	1.63946	1.8707	1.79725	1.94196	1.88542	1.89694	1.88394	
1.13501	1.64224	1.88305	1.78669	1.95888	1.87867	1.89955	1.87127	
1.0491	1.64206	1.8801	1.79352	1.98104	1.86989	1.90032	1.87207	
0.97528	1.64089	1.88762	1.78178	1.94459	1.86955	1.84218	1.87305	
0.907393	1.66145	1.84906	1.77805	1.93512	1.86812	1.85369	1.85458	
0.827203	1.66863	1.84714	1.77776	1.94146	1.8618	1.84475	1.87197	
0.768732	1.66575	1.84346	1.76618	1.97374	1.85508	1.8336	1.8705	
0.717778	1.66564	1.85892	1.7732	1.98073	1.85618	1.81572	1.87005	
0.643803	1.64983	1.87465	1.74974	2.00274	1.85737	1.80968	1.83967	
0.596638	1.654	1.8677	1.74287	2.02131	1.84582	1.79486	1.85013	
0.590469	1.65919	1.87232	1.72918	2.03194	1.83963	1.77149	1.86782	
0.590852	1.68715	1.88627	1.72303	2.00434	1.83929	1.76822	1.90559	
0.589789	1.69531	1.86165	1.70807	1.96682	1.83384	1.76446	1.91098	
0.588192	1.7018	1.87823	1.70214	1.98506	1.8411	1.75599	1.91684	
0.587151	1.70823	1.87913	1.67052	1.97219	1.8401	1.74674	1.92163	
0.582662	1.731	1.87389	1.67077	1.97186	1.84648	1.74066	1.92439	
0.5794	1.73938	1.8718	1.66144	1.96197	1.8748	1.71624	1.95536	
0.577245	1.76088	1.87242	1.65832	1.95856	1.8865	1.7027	1.96426	
0.578237	1.76155	1.8476	1.64867	1.95075	1.88835	1.69798	1.95832	
0.580179	1.75561	1.87864	1.64089	1.94747	1.90662	1.66891	1.95225	
0.583586	1.72914	1.8518	1.63895	1.93876	1.92779	1.67052	1.95222	
0.588977	1.7291	1.82434	1.63953	1.93157	1.93161	1.65361	1.97098	
0.592813	1.73324	1.82585	1.62984	1.90821	1.93192	1.64416	1.97894	
0.596658	1.73082	1.81867	1.62828	1.90149	1.93167	1.64262	2.00158	
0.601764	1.70808	1.81841	1.62745	1.9034	1.93214	1.62415	2.02015	
0.59868	1.7321	1.8141	1.62478	1.89629	1.93395	1.62578	1.96842	
0.594457	1.73491	1.8046	1.6234	1.85381	1.94454	1.62769	1.91542	
0.59037	1.74361	1.78701	1.60239	1.84942	1.93283	1.62588	1.86622	
0.586758	1.74098	1.79733	1.59911	1.83514	1.91311	1.62079	1.81707	
0.587004	1.75222	1.80623	1.597	1.83804	1.91777	1.62115	1.74653	
0.585803	1.74521	1.79558	1.59987	1.8262	1.92154	1.63926	1.67854	
0.584518	1.75207	1.77504	1.61487	1.8257	1.92676	1.62799	1.56134	
0.595424	1.75107	1.77552	1.6187	1.85327	1.94748	1.61932	1.49715	
0.598305	1.74759	1.75364	1.61798	1.83288	1.9433	1.61361	1.43588	
0.595819	1.73998	1.75017	1.63827	1.84249	1.9392	1.60624	1.38143	
0.597764	1.71966	1.76008	1.62297	1.84353	1.92396	1.60101	1.32666	
0.600065	1.72795	1.77456	1.62178	1.84206	1.9072	1.59832	1.23806	
0.603313	1.71171	1.80592	1.62049	1.84023	1.88594	1.59479	1.16792	
0.606954	1.71515	1.84091	1.62739	1.8385	1.90906	1.59141	1.0888	
0.604944	1.77649	1.81883	1.62536	1.85415	1.89249	1.59405	1.03303	
0.603478	1.80921	1.85313	1.62417	1.86618	1.87609	1.58611	0.96958	
0.601496	1.83409	1.88007	1.62452	1.86545	1.87147	1.59494	0.888222	
0.600422	1.84351	1.87613	1.61918	1.87811	1.87493	1.62406	0.798588	
0.599295	1.85772	1.87066	1.61936	1.88899	1.87416	1.62027	0.71447	
0.598466	1.86206	1.87709	1.61743	1.90985	1.86801	1.61492	0.635237	
0.600459	1.83702	1.89901	1.61666	1.93594	1.86831	1.60964	0.60824	
0.603193	1.83909	1.92029	1.61926	1.96269	1.85589	1.60533	0.598384	
0.606176	1.84176	1.93653	1.62423	1.97398	1.85041	1.60599	0.590075	
0.61578	1.85114	1.92233	1.63269	1.96944	1.85629	1.61134	0.583816	
0.61302	1.84562	1.94478	1.63967	1.94376	1.85525	1.61791	0.577753	
0.611261	1.85474	1.93344	1.65042	1.97639	1.84842	1.60353	0.573816	
0.627992	1.82902	1.94258	1.64012	1.98044	1.84136	1.61681	0.572385	
0.615356	1.82878	1.9531	1.63424	1.94659	1.81164	1.61429	0.569708	
0.6129	1.83866	1.95599	1.63337	1.94872	1.79989	1.61534	0.566257	
0.618114	1.84555	1.95649	1.61613	1.95127	1.79776	1.61176	0.560525	
0.618325	1.8482	1.94519	1.60768	1.96413	1.80555	1.61671	0.555927	
0.621151	1.84319	1.9504	1.62687	1.97121	1.80327	1.63345	0.550682	
0.625162	1.86272	1.92727	1.67026	1.98017	1.80397	1.6358	0.548555	
0.621885	1.86552	1.91104	1.67271	2.01063	1.78188	1.63497	0.547944	
0.622124	1.81069	1.90179	1.69935	2.0197	1.77422	1.63243	0.551696	
0.62278	1.80868	1.88274	1.70614	2.00532	1.76285	1.6264	0.551162	
0.622068	1.79341	1.86023	1.70539	2.00318	1.77717	1.62262	0.55185	
0.623783	1.7873	1.86951	1.70404	1.99592	1.77365	1.59556	0.555965	
0.624311	1.77951	1.87696	1.70565	1.97546	1.77586	1.58624	0.560036	
0.62373	1.78835	1.87557	1.73053	1.9644	1.77829	1.59358	0.562086	
0.624357	1.79414	1.86052	1.76713	1.95582	1.78307	1.59718	0.564347	
0.626914	1.7946	1.84453	1.76953	1.92592	1.79259	1.59716	0.566352	
0.625285	1.79624	1.8333	1.795	1.90391	1.79637	1.59658	0.568939	
0.613695	1.80127	1.82514	1.80032	1.90253	1.81117	1.59107	0.573081	
0.611978	1.81781	1.80171	1.80286	1.89483	1.80902	1.58314	0.576286	
0.612296	1.83367	1.83041	1.79479	1.85395	1.80485	1.57777	0.580382	
0.594965	1.8291	1.82509	1.78732	1.83934	1.83769	1.56297	0.582605	
0.593848	1.83736	1.82759	1.79159	1.82431	1.85172	1.56268	0.5855	
0.590374	1.83126	1.86814	1.80487	1.80723	1.85904	1.56701	0.588403	
0.582596	1.83475	1.88405	1.80589	1.80613	1.8732	1.57058	0.593044	
0.579908	1.83166	1.88552	1.80498	1.78503	1.87654	1.57472	0.597497	
0.574799	1.82466	1.86649	1.78656	1.79608	1.87231	1.56069	0.600197	
0.566453	1.80476	1.85639	1.74018	1.77304	1.87002	1.55478	0.599233	
0.561427	1.79885	1.84345	1.73025	1.77295	1.86495	1.55611	0.612877	
0.561738	1.80459	1.84535	1.70889	1.7416	1.87744	1.55675	0.616806	
0.561855	1.78772	1.86469	1.70431	1.74595	1.88226	1.56004	0.61624	
0.562714	1.7856	1.86524	1.70013	1.73509	1.88026	1.56063	0.614318	
0.560792	1.81408	1.85619	1.70097	1.71833	1.88418	1.56355	0.609697	
0.560723	1.82147	1.84907	1.71954	1.72033	1.87814	1.56932	0.605496	
0.561468	1.81507	1.84791	1.71263	1.71447	1.88272	1.5669	0.603224	
0.564506	1.80599	1.84322	1.67933	1.707	1.8878	1.57885	0.600951	
0.563971	1.82619	1.84276	1.70679	1.72066	1.88507	1.57925	0.598287	
0.568528	1.84309	1.84396	1.6803	1.71045	1.8831	1.582	0.595656	
0.570071	1.84191	1.85004	1.67865	1.72111	1.87042	1.60458	0.613011	
0.570644	1.82863	1.8468	1.68803	1.73215	1.86782	1.61139	0.609817	
0.571291	1.81442	1.8196	1.68633	1.74747	1.86533	1.64752	0.605336	
0.574533	1.82108	1.81643	1.68594	1.78737	1.86134	1.65355	0.603274	
0.574876	1.84043	1.80324	1.69932	1.79099	1.87139	1.65714	0.602451	
89.1394	1.83384	1.76101	1.68718	1.81787	1.87411	1.65387	0.599088	
99.8832	1.84053	1.73752	1.71874	1.81613	1.8638	1.65156	0.594703	
99.9535	1.8635	1.73551	1.72175	1.82083	1.87549	1.64776	0.591123	
100.023	1.87284	1.74	1.72345	1.80528	1.86617	1.64488	0.587825	
100.095	1.90057	1.77728	1.72762	1.80796	1.88753	1.64877	0.5879	
100.176	1.91109	1.82113	1.75113	1.77999	1.88544	1.64834	0.576416	
100.269	1.91756	1.82474	1.77155	1.7801	1.87376	1.64859	0.573293	
100.347	1.94673	1.79018	1.79455	1.78954	1.8753	1.66615	0.57322	
100.425	1.93744	1.78941	1.8081	1.79799	1.86789	1.66312	0.578894	
100.517	1.90647	1.79457	1.8101	1.80392	1.87916	1.655	0.584313	
100.596	1.9224	1.79953	1.80608	1.80429	1.89276	1.65394	0.589423	
100.654	1.92986	1.86589	1.82012	1.79242	1.88392	1.64975	0.593871	
100.711	1.94211	1.87425	1.81878	1.77627	1.86682	1.6357	0.594809	
100.77	1.96786	1.89308	1.79438	1.76192	1.86717	1.65435	0.594961	
100.822	1.94834	1.89258	1.85497	1.7599	1.86096	1.65827	0.594535	
100.883	1.94728	1.88492	1.87713	1.78585	1.86132	1.63671	0.572864	
100.952	1.94671	1.88463	1.86592	1.79621	1.86799	1.63124	0.572904	
101.016	1.94574	1.88272	1.88199	1.79083	1.89029	1.59619	0.573225	
101.093	1.96787	1.90271	1.88321	1.75955	1.87289	1.59558	0.572305	
101.159	1.95149	1.93544	1.86687	1.77961	1.85919	1.59422	31.808	
12.6589	1.95514	1.94892	1.86612	1.79884	1.85181	1.59184	31.8727	
2.00256	1.9443	1.9597	1.83419	1.79123	1.84158	1.59139	31.9352	
2.0109	1.93162	1.96512	1.83724	1.78257	1.82658	1.60819	31.9934	
2.01616	1.96812	1.96195	1.84704	1.79027	1.8448	1.62258	32.06	
2.01284	1.96389	1.92552	1.85559	1.78939	1.82377	1.62077	32.1217	
2.03531	1.97233	1.87851	1.83944	1.77724	1.84541	1.61901	32.1781	
2.01211	1.96091	1.87616	1.8455	1.77761	1.85138	1.61662	32.228	
1.99569	1.92156	1.88468	1.84189	1.76644	1.85692	1.59891	32.2852	
1.96982	1.92577	1.88933	1.84038	1.7644	1.8723	1.60407	32.3393	
1.93805	1.93122	1.88398	1.84247	1.78472	1.85791	1.60831	32.4104	
1.92974	1.91266	1.91999	1.84887	1.79447	1.83856	1.60684	32.4598	
1.93834	1.91409	1.87228	1.85583	1.78497	1.83768	1.60892	32.5404	
1.94265	1.9106	1.89229	1.8614	1.78403	1.85529	1.61128	32.6143	
1.94183	1.86743	1.87504	1.87807	1.80165	1.86162	1.59269	32.6857	
1.94145	1.85887	1.87038	1.82317	1.81715	1.86609	1.58931	32.7514	
1.93665	1.84778	1.86731	1.78889	1.81059	1.8656	1.58958	32.8115	
1.93107	1.87	1.87082	1.78752	1.78846	1.87537	1.58864	32.8754	
1.9327	1.89827	1.87418	1.78958	1.80048	1.8623	1.60125	32.9375	
1.91795	1.87575	1.86428	1.79754	1.81159	1.8721	1.61025	32.9941	
1.93849	1.86683	1.84128	1.80111	1.79467	1.87346	1.60914	1.81429	
1.93712	1.87117	1.84134	1.81434	1.74679	1.88016	1.61527	1.81257	
1.91661	1.868	1.865	1.80828	1.73818	1.88775	1.62284	1.8105	
1.91845	1.85714	1.86129	1.81402	1.76463	1.88118	1.60154	1.80595	
1.91829	1.81916	1.884	1.8022	1.7696	1.87898	1.58655	1.79314	
1.91771	1.80146	1.8888	1.80025	1.77592	1.88222	1.58621	1.78522	
1.88524	1.7883	1.88422	1.79725	1.81183	1.88005	1.59496	1.77378	
1.88387	1.80322	1.88433	1.77979	1.80715	1.89471	1.6033	1.77703	
1.87837	1.81406	1.88675	1.76129	1.79808	1.89146	1.60535	1.77197	
1.88459	1.817	1.88512	1.76019	1.79316	1.87524	1.60207	1.76841	
1.87858	1.83238	1.88342	1.77508	1.83082	1.88079	1.60184	1.79002	
1.85934	1.83088	1.84271	1.75461	1.82139	1.88829	1.59864	1.78957	
1.84575	1.82287	1.81627	1.71885	1.82424	1.88622	1.59359	1.76425	
1.84954	1.83515	1.79003	1.71425	1.82441	1.87132	1.59373	1.74987	
1.87387	1.83038	1.79312	1.68981	1.79807	1.87387	1.59311	1.7359	
1.8939	1.84074	1.79533	1.6918	1.78209	1.87462	1.59469	1.72643	
1.89371	1.84838	1.79946	1.6927	1.74532	1.87736	1.59875	1.72022	
1.91556	1.82549	1.79481	1.68601	1.74318	1.86526	1.60264	1.70692	
1.90722	1.7952	1.79034	1.6697	1.71995	1.87188	1.59064	1.69541	
1.89722	1.78648	1.77813	1.66447	1.69785	1.84783	1.57708	1.69222	
1.87429	1.78122	1.76517	1.66915	1.69515	1.8573	1.57731	1.68549	
1.87263	1.7796	1.7776	1.66432	1.70289	1.8503	1.5728	1.70001	
1.87576	1.77881	1.77166	1.68995	1.7123	1.84821	1.56707	1.6917	
1.87572	1.78235	1.80345	1.67875	1.69455	1.8523	1.57157	1.69104	
1.86148	1.78367	1.78249	1.68452	1.68845	1.85592	1.57186	1.69383	
