5 GB	30 GB	25 GB	20 GB	15 GB	10 GB	
1.87251	1.84213	1.74825	1.49065	1.55101	1.87223	
1.86906	1.80713	1.74289	1.48447	1.54972	1.86467	
1.85936	1.8215	1.7441	1.508	1.54815	1.85676	
1.85384	1.82689	1.77931	1.51766	1.54243	1.8471	
1.84065	1.8016	1.79718	1.53484	1.53301	1.82985	
1.82872	1.82405	1.78291	1.5515	1.55451	1.81547	
1.81196	1.82575	1.78805	1.56227	1.50964	1.83925	
1.80033	1.79215	1.75744	1.55771	1.50944	1.82868	
1.78804	1.76898	1.77728	1.60807	1.52837	1.82463	
1.77697	1.74263	1.75363	1.58298	1.52525	1.85575	
1.76357	1.74156	1.75141	1.55957	1.53236	1.84623	
1.74864	1.7393	1.70888	1.55779	1.54087	1.84769	
1.74622	1.65332	1.70818	1.56269	1.56162	1.85789	
1.73156	1.65016	1.72428	1.54122	1.56305	1.85422	
1.70883	1.64484	1.7229	1.52544	1.60124	1.8567	
1.6842	1.63107	1.72603	1.51854	1.61734	1.85633	
1.65854	1.62153	1.72142	1.50884	1.58923	1.86345	
1.64568	1.61264	1.71855	1.49529	1.614	1.85178	
1.63329	1.60742	1.71532	1.49795	1.63096	1.82843	
1.59351	1.61977	1.70941	1.50468	1.64776	1.83025	
1.55517	1.65375	1.70783	1.50249	1.65033	1.81762	
1.54946	1.65649	1.70907	1.50784	1.66906	1.83281	
1.557	1.66748	1.71108	1.5047	1.69496	1.84121	
1.55486	1.66439	1.67461	1.49616	1.70251	1.84423	
1.55791	1.68685	1.65702	1.49249	1.81467	1.84887	
1.55664	1.66273	1.64799	1.50028	1.81855	1.84447	
1.56	1.66463	1.63821	1.49125	1.8115	1.81866	
1.56345	1.66469	1.67517	1.49382	1.80926	1.81056	
1.5666	1.66382	1.65323	1.44263	1.79458	1.8081	
1.56018	1.68601	1.65386	1.44616	1.79112	1.77887	
1.5593	1.70484	1.66304	1.45527	1.81878	1.78517	
1.56094	1.72427	1.67112	1.47202	1.80993	1.78331	
1.5527	1.72653	1.66815	1.46609	1.79329	1.77781	
1.55223	1.74645	1.65126	1.49607	1.80314	1.77939	
1.55801	1.75632	1.65285	1.49832	1.76504	1.77426	
1.56048	1.75953	1.64668	1.51891	1.77267	1.7691	
1.57577	1.75453	1.64451	1.54411	1.80125	1.76146	
1.58695	1.7503	1.64462	1.56187	1.81021	1.76546	
1.60757	1.73563	1.64921	1.57964	1.79726	1.76871	
1.6218	1.73749	1.65097	1.57181	1.77886	1.76855	
1.63513	1.67329	1.65674	1.5721	1.77491	1.77341	
1.65075	1.67277	1.6676	1.59064	1.75634	1.76223	
1.65684	1.64997	1.66444	1.57061	1.75531	1.75493	
1.66557	1.67355	1.66436	1.5842	1.74828	1.74756	
1.67208	1.64825	1.66573	1.56739	1.62561	1.73891	
1.68554	1.64946	1.6655	1.54621	1.6088	1.74382	
1.69422	1.65056	1.66852	1.55881	1.61501	1.75051	
1.70404	1.68558	1.62845	1.56131	1.61248	1.75687	
1.71626	1.68452	1.62982	1.56233	1.6106	1.76345	
1.76183	1.68874	1.66495	1.55758	1.61156	1.76075	
1.77356	1.68983	1.66315	1.54019	1.58007	1.7515	
1.79137	1.68935	1.65826	1.52916	1.61166	1.7487	
1.80435	1.69631	1.6662	1.52675	1.63762	1.74434	
1.81347	1.68104	1.66353	1.49682	1.62568	1.745	
1.8098	1.66666	1.73879	1.50245	1.63067	1.75103	
1.81397	1.66411	1.73555	1.48096	1.65415	1.75514	
1.81622	1.66253	1.75436	1.47227	1.62962	1.75715	
1.81627	1.67068	1.75603	1.45481	1.61722	1.76817	
1.80353	1.70487	1.77016	1.46991	1.61287	1.77098	
1.80107	1.69326	1.76767	1.47684	1.61392	1.7649	
1.79457	1.71097	1.78643	1.47952	1.60219	1.75516	
1.78381	1.72743	1.77392	1.4794	1.55235	1.76574	
1.77693	1.72522	1.7717	1.49319	1.479	1.77198	
1.76964	1.70966	1.77242	1.48893	1.4434	1.79992	
1.77672	1.72825	1.77189	1.49152	1.3965	1.82652	
1.77058	1.72877	1.79529	1.5113	1.34021	1.82844	
1.76904	1.73277	1.79329	1.5143	1.28383	1.83771	
1.76761	1.69951	1.79497	1.51459	1.23284	1.83003	
1.76726	1.6973	1.79323	1.53341	1.1832	1.83527	
1.73467	1.6713	1.77786	1.5363	1.13363	1.83233	
1.73318	1.65951	1.78848	1.53613	1.08225	1.83213	
?	1.64879	1.79078	1.53345	1.00277	1.83979	
?	1.64829	1.78058	1.53689	0.92305	1.83091	
?	1.64272	1.78268	1.5415	0.873564	1.82009	
?	1.65089	1.70572	1.53582	0.820747	1.81171	
?	1.65344	1.7113	1.55272	0.726838	1.80757	
?	1.65521	1.69629	1.54709	0.669936	1.80208	
?	1.67004	1.69797	1.54366	0.595572	1.78077	
?	1.6493	1.68331	1.50994	0.55955	1.7677	
?	1.64435	1.68366	1.50679	0.510438	1.76551	
?	1.63293	1.66077	1.50498	0.471692	1.768	
?	1.61722	1.66469	1.50559	0.471998	1.74655	
?	1.63251	1.66985	1.4998	0.471806	1.73209	
?	1.62377	1.68972	1.48941	0.458421	1.70247	
?	1.60349	1.6909	1.50638	0.457493	1.6799	
?	1.62445	1.67057	1.49068	0.457117	1.67163	
?	1.62501	1.67219	1.47492	0.458431	1.68793	
?	1.63835	1.66961	1.47275	0.459702	1.69268	
?	1.65686	1.66433	1.46055	0.458711	1.70476	
?	1.65585	1.64622	1.50569	0.457403	1.70864	
?	1.67942	1.62607	1.53504	0.453763	1.71602	
?	1.70176	1.62841	1.53211	0.449623	1.70677	
?	1.6954	1.62982	1.53052	0.446203	1.73492	
?	1.69637	1.63361	1.54784	0.443401	1.75301	
?	1.68808	1.6386	1.55097	0.441475	1.76379	
?	1.7029	1.6413	1.56908	0.438619	1.76898	
?	1.70939	1.63858	1.55779	0.43626	1.78386	
?	1.69574	1.65816	1.55506	0.43515	1.79182	
?	1.68522	1.65735	1.5594	0.419426	1.79777	
?	1.69446	1.67546	1.56011	0.417925	1.82241	
?	1.69258	1.68393	1.56059	0.416825	1.83933	
?	1.68889	1.70958	1.53418	0.414967	1.85417	
?	1.67688	1.73093	1.52402	0.41264	1.88576	
?	1.67957	1.71065	1.52203	0.411853	1.8966	
?	1.70434	1.70574	1.50667	0.410442	1.90152	
?	1.70416	1.72414	1.50112	0.411229	1.91303	
?	1.69818	1.72294	1.51479	0.409216	1.88237	
?	1.68839	1.72155	1.53928	46.1596	1.8818	
?	1.67143	1.72363	1.53369	46.231	1.86139	
?	1.67231	1.72682	1.50048	46.3031	1.86598	
?	1.64275	1.75768	1.47922	46.3796	1.87497	
?	1.6164	1.74867	1.48778	46.4494	1.88014	
?	1.61653	1.77174	1.49459	46.5198	1.88681	
?	1.61045	1.77207	1.48523	46.5892	1.88724	
?	1.61081	1.76644	1.48375	46.6577	1.87926	
?	1.59436	1.8077	1.44596	46.7235	1.8757	
?	1.58855	1.80708	1.44027	46.796	1.87046	
?	1.58095	1.78867	1.45639	46.8707	1.87365	
?	1.58406	1.79381	1.47088	46.9379	1.87836	
?	1.57697	1.777	1.49816	47.0003	1.86164	
?	1.61312	1.76985	1.51669	47.0775	1.84934	
?	1.61144	1.76313	1.5324	47.1502	1.83821	
?	1.61238	1.73914	1.5893	47.2239	1.81441	
?	1.60552	1.74105	1.59069	47.2925	1.80402	
?	1.58474	1.75774	1.58873	47.3588	1.80181	
?	1.55995	1.73395	1.58608	47.4322	1.79533	
?	1.5592	1.73514	1.56855	47.4991	1.79634	
?	1.55544	1.74083	1.54256	1.81564	1.7961	
?	1.55549	1.74409	1.54334	1.81283	1.79736	
?	1.55555	1.74375	1.52942	1.81542	1.78801	
?	1.55162	1.75023	1.5175	1.81023	1.77825	
?	1.54822	1.7593	1.50601	1.81146	1.79117	
?	1.54394	1.73339	1.52908	1.81112	1.78682	
?	1.54431	1.73352	1.51738	1.81764	1.77579	
?	1.54357	1.74951	1.54727	1.81925	1.77726	
?	1.57028	1.70433	1.5492	1.82271	1.78658	
?	1.59151	1.73144	1.56025	1.82481	1.77308	
?	1.61047	1.75253	1.56028	1.82577	1.75885	
?	1.62912	1.7485	1.54242	1.84311	1.74581	
?	1.65412	1.75141	1.52767	1.87753	1.74355	
?	1.62108	1.74973	1.50317	1.87101	1.73685	
?	1.63898	1.74999	1.52779	1.87015	1.73651	
?	1.65639	1.74916	1.47097	1.87132	1.73509	
?	1.65853	1.74737	1.49113	1.86763	1.73375	
?	1.65753	1.73951	1.49017	1.86726	1.72727	
?	1.66373	1.75167	1.48722	1.86296	1.71699	
?	1.66743	1.76698	1.48539	1.85775	1.71327	
?	1.6691	1.76264	1.49459	1.86757	1.70781	
?	1.66907	1.7617	1.49971	1.87372	1.69418	
?	1.69809	1.79936	1.51713	1.87566	1.68169	
?	1.70613	1.76664	1.51788	1.87389	1.67391	
?	1.72459	1.76285	1.52171	1.89017	1.65277	
?	1.75555	1.76319	1.48771	1.89364	1.6199	
?	1.76075	1.76178	1.48316	1.88875	1.61184	
?	1.76372	1.74289	1.44655	1.88961	1.60628	
?	1.75902	1.76924	1.44233	1.90525	1.59556	
?	1.74648	1.74361	1.43192	1.91474	1.59983	
?	1.73907	1.72101	1.41647	1.90856	1.59864	
?	1.737	1.72026	1.45071	1.89611	1.59604	
?	1.71598	1.72059	1.43828	1.86941	1.59158	
?	1.71633	1.73513	1.43821	1.86811	1.59632	
?	1.7249	1.71414	1.40648	1.87812	1.5954	
?	1.70486	1.73174	1.40848	1.87398	1.5905	
?	1.7029	1.73175	1.3832	1.87472	1.58949	
?	1.70743	1.74733	1.38499	1.90905	1.58794	
?	1.70315	1.74167	1.38771	1.90982	1.59642	
?	1.70207	1.72506	1.38906	1.91531	1.60511	
?	1.69987	1.72951	1.37479	1.92709	1.60677	
?	1.72339	1.73326	1.37004	1.92689	1.6129	
?	1.69766	1.69512	1.35226	1.92705	1.61707	
?	1.69249	1.69486	1.35454	1.93575	1.61456	
?	1.67078	1.69611	1.35315	1.91868	1.61752	
?	1.64466	1.703	1.35832	1.91632	1.61878	
?	1.63895	1.70564	1.36184	1.92109	1.61729	
?	1.63778	1.71352	1.38549	1.92	1.62097	
?	1.62159	1.69222	1.39376	1.92217	1.63584	
?	1.61718	1.6955	1.41074	1.90968	1.65284	
?	1.60444	1.69652	1.42285	1.91115	1.66488	
?	1.58759	1.69588	1.39907	1.9123	1.6702	
?	1.5847	1.68751	1.39864	1.95024	1.66585	
?	1.61401	1.67998	1.41787	1.9663	1.65732	
?	1.58682	1.67866	1.41085	1.95225	1.65149	
?	1.59064	1.6955	1.40865	1.95051	1.64817	
?	1.61667	1.69806	1.41104	1.95108	1.66301	
?	1.63704	1.67529	1.41073	1.92369	1.66364	
?	1.63643	1.67308	1.41169	1.92213	1.65115	
?	1.63502	1.68392	1.41859	1.91765	1.64388	
?	1.65071	1.68224	1.42218	1.90544	1.64494	
?	1.62758	1.68094	1.41683	1.9028	1.64859	
?	1.62513	1.67828	1.4342	1.8917	1.65014	
?	1.62651	1.67647	1.43167	1.87619	1.66136	
?	1.65785	1.6834	1.42835	1.86801	1.68155	
?	1.65838	1.68024	1.4385	1.88001	1.68624	
?	1.67697	1.67517	1.4421	1.87393	1.68415	
?	1.69419	1.66998	1.44027	1.88158	1.67689	
?	1.69234	1.68862	1.45226	1.86041	1.65796	
?	1.70141	1.68527	1.43148	1.86541	1.64521	
?	1.70122	1.68775	1.42078	1.8611	1.63752	
?	1.71611	1.68669	1.40585	1.85893	1.63762	
?	1.717	1.6926	1.4257	1.81835	1.64216	
?	1.7413	1.70288	1.40748	1.81107	1.64711	
?	1.74804	1.72857	1.40593	1.83136	1.64929	
?	1.7606	1.71702	1.40476	1.8331	1.65437	
?	1.77434	1.71924	1.41826	1.82983	1.6439	
?	1.74624	1.71841	1.41907	1.82138	1.63894	
?	1.76903	1.71617	1.435	1.81436	1.64791	
?	1.76696	1.71346	1.4598	1.8295	1.64789	
?	1.77727	1.72746	1.45909	1.81409	1.66145	
?	1.78846	1.7261	1.47725	1.82425	1.65533	
?	1.79003	1.72746	1.46099	1.82711	1.65649	
?	1.79148	1.73124	1.46092	1.85547	1.64697	
?	1.7783	1.72758	1.46635	1.85657	1.62617	
?	1.81518	1.75765	1.45825	1.84191	1.62152	
?	1.8023	1.76536	1.45285	1.84576	1.62304	
?	1.81485	1.76759	1.43343	1.82926	1.63048	
?	1.81402	1.74454	1.41363	1.82947	1.63475	
?	1.79602	1.74192	1.42185	1.81915	1.63351	
?	1.801	1.73692	1.43088	1.82126	1.63696	
?	1.80533	1.74068	1.43368	1.821	1.64314	
?	1.80282	1.74465	1.41265	1.81778	1.63996	
?	1.74337	1.73077	1.41105	1.80527	1.63907	
?	1.76779	1.70522	1.42634	1.78624	1.63545	
?	1.76117	1.68108	1.4281	1.78075	1.63768	
?	1.75193	1.67903	1.42101	1.78065	1.64937	
?	1.75725	1.67819	1.41779	1.79162	1.66875	
?	1.73432	1.67929	1.42153	1.80111	1.68102	
?	1.73461	1.68917	1.38945	1.79369	1.68018	
?	1.70814	1.67192	1.38853	1.79621	1.66092	
?	1.6992	1.67411	1.37275	1.7844	1.66205	
?	1.69316	1.67372	1.37195	1.79075	1.65941	
?	1.68695	1.67253	1.40127	1.76804	1.65751	
?	1.67403	1.66975	1.3951	1.77191	1.66392	
?	1.63927	1.63901	1.39053	1.7803	1.67872	
?	1.63597	1.6351	1.40576	1.79266	1.68523	
?	1.608	1.63518	1.40236	1.80798	1.67819	
?	1.61057	1.63283	1.40923	1.82716	1.67826	
?	1.6287	1.63447	1.40235	1.83153	1.67512	
?	1.6273	1.64233	1.3947	1.83179	1.66406	
?	1.62356	1.63911	1.39092	1.8218	1.65891	
?	1.62862	1.63183	1.38995	1.83112	1.65883	
?	1.63296	1.62678	1.39249	1.83252	1.65691	
?	1.6034	1.64428	1.38436	1.83204	1.66195	
?	1.59484	1.64345	1.39701	1.83051	1.65628	
?	1.57059	1.68717	1.42971	1.86081	1.63562	
?	1.59755	1.68936	1.4334	1.85612	1.62249	
?	1.60327	1.68627	1.41478	1.85583	1.60229	
?	1.63093	1.68105	1.4412	1.84947	1.59708	
?	1.63255	1.69274	1.44843	1.85547	1.59571	
?	1.65182	1.6934	1.44883	1.88695	1.59363	
?	1.65351	1.69289	1.45216	1.88082	1.59363	
?	1.67946	1.69338	1.4279	1.89733	1.59117	
?	1.67582	1.69651	1.43213	1.89937	1.57838	
?	1.68809	1.71989	1.42939	1.92672	1.56354	
?	1.68836	1.71632	1.42172	1.91044	1.55237	
?	1.68877	1.71293	1.4582	1.89988	1.55474	
?	1.68249	1.71411	1.45939	1.88031	1.55876	
?	1.67	1.71597	1.4655	1.8793	1.55749	
?	1.67261	1.71037	1.47139	1.88487	1.56645	
?	1.65653	1.70768	1.49002	1.89998	1.57639	
?	1.65384	1.71119	1.48897	1.89131	1.58722	
?	1.65314	1.7102	1.51086	1.89681	1.58663	
?	1.65847	1.69296	1.51394	1.91901	1.5831	
?	1.66398	1.68823	1.50373	1.92159	1.58396	
?	1.66251	1.6396	1.46438	1.90078	1.59476	
?	1.63838	1.63731	1.46598	1.89532	1.59868	
?	1.66843	1.64124	1.47047	1.8833	1.60731	
?	1.65642	1.65	1.44693	1.88285	1.64987	
?	1.65525	1.63556	1.44382	1.88539	1.66326	
?	1.65934	1.65528	1.44754	1.85348	1.67258	
?	1.6837	1.65212	1.44481	1.85455	1.67815	
?	1.66656	1.65628	1.44315	1.83872	1.68082	
?	1.6761	1.67525	1.44078	1.83749	1.69068	
?	1.66746	1.69377	1.44447	1.8163	1.68995	
?	1.66606	1.70964	1.47467	1.8163	1.69899	
?	1.66294	1.71047	1.45279	1.83249	1.72312	
?	1.66013	1.71483	1.45181	1.83833	1.71478	
?	1.65288	1.71286	1.45217	1.83573	1.70797	
?	1.64627	1.71149	1.44234	1.82588	1.70853	
?	1.64242	1.71225	1.4462	1.81641	1.71851	
?	1.63695	1.70742	1.4524	1.82399	1.70791	
?	1.63035	1.72179	1.43677	1.82248	1.70708	
?	1.62535	1.73304	1.43368	1.80196	1.71785	
?	1.61594	1.73856	1.4604	1.80183	1.72873	
?	1.60882	1.73877	1.4637	1.79889	1.72504	
?	1.6241	1.74174	1.46163	1.81589	1.71917	
?	1.58998	1.73975	1.45389	1.82274	1.71238	
?	1.62464	1.7161	1.45133	1.84413	1.67639	
?	1.62403	1.71946	1.45434	1.84048	1.66915	
?	1.6334	1.69442	1.4562	1.86768	1.65882	
?	1.61707	1.70057	1.45977	1.87218	1.66858	
?	1.62797	1.69154	1.45843	1.8702	1.67134	
?	1.63337	1.66906	1.46524	1.87702	1.67211	
?	1.64631	1.62678	1.51164	1.86272	1.6913	
?	1.66017	1.61373	1.4762	1.86413	1.6973	
?	1.65819	1.61628	1.46845	1.84876	1.67519	
?	1.65678	1.61235	1.47535	1.86952	1.6963	
?	1.65816	1.6653	1.47706	1.90876	1.72263	
?	1.68094	1.68109	1.48194	1.91167	1.72653	
?	1.68135	1.68183	1.46277	1.92554	1.71126	
?	1.68218	1.6865	1.46257	1.92998	1.72193	
?	1.68111	1.69179	1.46823	1.92704	1.71818	
?	1.67617	1.68224	1.46103	1.93753	1.70687	
?	1.67876	1.6818	9.55642	1.94053	1.71332	
?	1.6865	1.69472	9.56647	1.9668	1.71263	
?	1.67671	1.70971	9.57811	1.96902	1.71289	
?	1.68489	1.72119	9.60019	1.96629	1.73656	
?	1.64573	1.72022	9.62289	1.94965	1.74348	
?	1.64767	1.72479	9.64125	1.96033	1.7589	
?	1.60901	1.73671	9.6631	1.93175	1.76073	
?	1.60032	1.73492	9.68323	1.9215	1.74159	
?	1.5807	1.73871	9.70558	1.91785	1.73648	
?	1.57071	1.77899	9.74215	1.91365	1.73025	
?	1.56591	1.78413	9.71132	1.92323	1.71277	
?	1.58445	1.79012	9.76099	1.91985	1.69863	
?	1.59813	1.7922	9.78291	1.94202	1.69714	
?	1.61305	1.79436	9.7927	1.91697	1.67561	
?	1.65063	1.74244	9.80776	1.88508	1.65128	
?	1.64904	1.72675	9.83153	1.9144	1.64087	
?	1.64513	1.72849	9.85197	1.9129	1.63169	
?	1.67901	1.72805	9.87481	1.91071	1.62151	
?	1.68162	1.71438	9.88312	1.90626	1.63111	
?	1.70473	1.71897	9.91539	1.8965	1.64196	
?	1.72565	1.72212	1.81507	1.89286	1.64184	
?	1.72106	1.71249	1.82663	1.86592	1.65037	
?	1.70651	1.70961	1.83528	1.8403	1.66272	
?	1.73522	1.70909	1.83515	1.85862	1.63274	
?	1.73304	1.72308	1.83323	1.86129	1.63471	
?	1.74873	1.71921	1.84761	1.8528	1.62117	
?	1.772	1.71814	1.84651	1.87108	1.62826	
?	1.77565	1.72652	1.84554	1.88038	1.63104	
?	1.79105	1.72999	1.8506	1.89795	1.63367	
?	1.80777	1.69255	1.83477	1.908	1.63137	
?	1.80826	1.70374	1.8443	1.89762	1.62826	
?	1.77646	1.71241	1.8161	1.90409	1.631	
?	1.80074	1.73369	1.80881	1.88205	1.63504	
?	1.8008	1.75429	1.83714	1.88691	1.6401	
?	1.76048	1.76593	1.83647	1.8835	1.64611	
?	1.77546	1.78559	1.83231	1.86405	1.65541	
?	1.79744	1.81155	1.86023	1.85145	1.66768	
?	1.76628	1.82747	1.85179	1.84816	1.67887	
?	1.76682	1.83529	1.84919	1.85078	1.68052	
?	1.74716	1.84461	1.86004	1.86329	1.68468	
?	1.74404	1.8599	1.87962	1.86134	1.67243	
?	1.74361	1.86445	1.89471	1.85986	1.66356	
?	1.7603	1.86104	1.89133	1.87152	1.64621	
?	1.72687	1.85345	1.91753	1.87874	1.65383	
?	1.71581	1.84766	1.90944	1.89191	1.64487	
?	1.72093	1.85094	1.89014	1.89255	1.63718	
?	1.70072	1.87197	1.89926	1.87389	1.63218	
?	1.70911	1.86716	1.8953	1.87607	1.63181	
?	1.72058	1.86736	1.88847	1.85789	1.64712	
?	1.70934	1.89011	1.88087	1.85447	1.65395	
?	1.72576	1.879	1.87896	1.89602	1.6608	
?	1.72942	1.86822	1.90388	1.89391	1.66411	
?	1.70662	1.85228	1.91218	1.91667	1.65871	
?	1.69585	1.84541	1.89027	1.92905	1.69387	
?	1.69632	1.8446	1.89075	1.9386	1.68984	
?	1.66021	1.84861	1.8793	1.93265	1.68111	
?	1.66281	1.82845	1.84763	1.93025	1.67184	
?	1.67237	1.82453	1.86566	1.924	1.66435	
?	1.70854	1.81925	1.87118	1.95109	1.67202	
?	1.71635	1.81096	1.86163	1.93945	1.66233	
?	1.70171	1.80628	1.83749	1.93924	1.67489	
?	1.70185	1.81023	1.8121	1.97258	1.67973	
?	1.6928	1.83841	1.82017	1.96836	1.69489	
?	1.68833	1.84568	1.79053	1.94919	1.70987	
?	1.6892	1.86315	1.80319	1.9307	1.71912	
?	1.66526	1.87042	1.80921	1.94389	1.7232	
?	1.66822	1.84617	1.79641	1.95858	1.74295	
?	1.68605	1.84203	1.80172	1.95495	1.75191	
?	1.66636	1.85045	1.80527	1.96069	1.73876	
?	1.67588	1.83951	1.80978	1.96396	1.752	
?	1.64507	1.84697	1.81699	1.92924	1.74418	
?	1.64502	1.85072	1.79588	1.93295	1.76668	
?	1.62671	1.86225	1.82179	1.92498	1.78392	
?	1.67268	1.86759	1.82311	1.92919	1.75028	
?	1.67772	1.86878	1.82937	1.91457	1.7635	
?	1.69601	1.85605	1.83667	1.91328	1.76693	
?	1.70217	1.85346	1.83761	1.91505	1.76292	
?	1.69608	1.8439	1.81916	1.91515	1.7574	
?	1.6965	1.84953	1.82845	1.8934	1.75983	
?	1.69345	1.85319	1.81591	1.90781	1.7567	
?	1.69017	1.84675	1.82114	1.90913	1.75262	
?	1.69158	1.8461	1.82874	1.87617	1.75314	
?	1.7079	1.82328	1.82447	1.87884	1.74081	
?	1.73487	1.82135	1.82843	1.87665	1.73853	
?	1.7713	1.80553	1.82684	1.87538	1.74606	
?	1.80021	1.80229	1.82739	1.86647	1.74519	
?	1.79801	1.80762	1.84423	1.85137	1.72221	
?	1.78645	1.81345	1.83078	1.84696	1.71939	
?	1.77971	1.80882	1.82147	1.84478	1.7166	
?	1.76379	1.79929	1.81089	1.83921	1.71348	
?	1.79413	1.81671	1.81059	1.84864	1.71392	
?	1.80149	1.82986	1.81591	1.83873	1.70594	
?	1.80559	1.81743	1.77663	1.83532	1.71628	
?	1.76025	1.80463	1.76221	1.83376	1.71339	
?	1.77612	1.80104	1.74846	1.83814	1.72433	
?	1.77601	1.79788	1.74386	1.83384	1.72957	
?	1.75575	1.79774	1.74132	1.82951	1.74857	
?	1.76903	1.80484	1.73778	1.83011	1.75245	
?	1.73565	1.81068	1.74277	1.82811	1.73479	
?	1.73333	1.8141	1.75158	1.82069	1.74766	
?	1.73133	1.81416	1.73735	1.84892	1.7349	
?	1.75601	1.81186	1.72654	1.8449	1.73476	
?	1.75024	1.80755	1.71441	1.84044	1.73282	
?	1.7489	1.84436	1.70134	1.82595	1.72307	
?	1.71397	1.84322	1.69637	1.83144	1.70601	
?	1.68811	1.83994	1.68611	1.8182	1.70412	
?	1.69196	1.83506	1.68975	1.82405	1.70499	
?	1.6769	1.8384	1.68797	1.81349	1.72083	
?	1.69112	1.83642	1.70545	1.83261	1.72304	
?	1.70138	1.86158	1.70231	1.83306	1.71814	
?	1.67028	1.84029	1.70539	1.84975	1.71905	
?	1.6566	1.82515	1.68779	1.84824	1.70176	
?	1.67297	1.82411	1.6907	1.82558	1.68836	
?	1.6753	1.81486	1.68869	1.79883	1.70099	
?	1.65499	1.80503	1.70014	1.79706	1.69461	
?	1.65614	1.79715	1.70602	1.82615	1.69211	
?	1.64694	1.78721	1.71492	1.82341	1.69406	
?	1.62946	1.77359	1.71496	1.81593	1.69279	
?	1.62581	1.75528	1.7068	1.80475	1.69029	
?	1.6244	1.73622	1.68756	1.78362	1.67848	
?	1.64821	1.7211	1.69126	1.75755	1.67433	
?	1.64564	1.71008	1.69373	1.76673	1.66989	
?	1.63703	1.69348	1.69271	1.76265	1.69271	
?	1.61225	1.64246	1.69744	1.76211	1.69175	
?	1.63435	1.62933	1.70882	1.77045	1.70033	
?	1.65365	1.65422	1.77617	1.76857	1.72049	
?	1.64857	1.66935	1.75008	1.75663	1.72038	
?	1.67352	1.66637	1.75031	1.75904	1.70165	
?	1.66232	1.66125	1.73054	1.74565	1.72718	
?	1.65082	1.62138	1.73385	1.76572	1.71975	
?	1.6527	1.60985	1.70868	1.75178	1.72927	
?	1.65601	1.59983	1.70425	1.74217	1.74079	
?	1.64016	1.58652	1.744	1.74826	1.735	
?	1.65533	1.58292	1.7482	1.76171	1.74152	
?	1.65699	1.58371	1.73696	1.76476	1.72827	
?	1.66951	1.58139	1.72819	1.72825	1.73828	
?	1.67081	1.58438	1.72525	1.72859	1.72582	
?	1.66805	1.61746	1.74624	1.73311	1.72143	
?	1.69712	1.61787	1.7349	1.73698	1.74078	
?	1.70021	1.61793	1.73569	1.74896	1.75184	
?	1.68284	1.62167	1.73269	1.7513	1.76266	
?	1.65776	1.6234	1.73695	1.75909	1.7576	
?	1.649	1.62322	1.74223	1.76083	1.75095	
?	1.65864	1.62664	1.74468	1.76374	1.74296	
?	1.64362	1.63144	1.72963	1.78052	1.7278	
?	1.62773	1.60726	1.66411	1.77798	1.71078	
?	1.63478	1.58802	1.68283	1.772	1.71369	
?	1.60934	1.57785	1.6983	1.77754	1.7398	
?	1.61433	1.5725	1.71681	1.78138	1.71166	
?	1.61609	1.61909	1.71578	1.75478	1.70758	
?	1.61395	1.62422	1.717	1.73546	1.69772	
?	1.61608	1.63992	1.72161	1.75214	1.68646	
?	1.61975	1.64172	1.68387	1.74973	1.68137	
?	1.62921	1.67783	1.68818	1.75428	1.65807	
?	1.64719	1.67932	1.69014	1.73965	1.65487	
?	1.64118	1.67804	1.68687	1.73486	1.64005	
?	1.6487	1.68488	1.67495	1.75547	1.6333	
?	1.65634	1.65181	1.65535	1.76069	1.63354	
?	1.65911	1.6508	1.64685	1.77863	1.60994	
?	1.68504	1.64668	1.75478	1.77134	1.60044	
?	1.69921	1.64643	1.75366	1.7607	1.59374	
?	1.70594	1.64999	1.77571	1.74192	1.62835	
?	1.74154	1.66086	1.78665	1.73338	1.63251	
?	1.73772	1.66512	1.79893	1.73364	1.63628	
?	1.75762	1.67622	1.81612	1.70105	1.64623	
?	1.77202	1.68377	1.8366	1.72269	1.65172	
?	1.77275	1.6889	1.83924	1.75451	1.64926	
?	1.7941	1.69562	1.82158	1.75598	1.62604	
?	1.79464	1.78598	1.82348	1.74601	1.62785	
?	1.79269	1.74886	1.8244	1.73993	1.63629	
?	1.81415	1.75522	1.85213	1.73232	1.6428	
?	1.81707	1.74816	1.85389	1.73364	1.64233	
?	1.81744	1.75062	1.85285	1.74608	1.63949	
?	1.7935	1.71834	1.91701	1.72593	1.63839	
?	1.78889	1.72133	1.9122	1.74295	1.64061	
?	1.76843	1.75386	1.93958	1.75322	1.64235	
?	1.7857	1.75061	1.94436	1.73126	1.64067	
?	1.7892	1.74675	1.93923	1.7268	1.64673	
?	1.79003	1.74805	1.93942	1.70717	1.6554	
?	1.76443	1.75566	1.8325	1.70295	1.65959	
?	1.75227	1.76329	1.84412	1.69794	1.66887	
?	1.75099	1.76885	1.82325	1.69097	1.6455	
?	1.74405	1.76207	1.80925	1.69453	1.65305	
?	1.74537	1.75777	1.79452	1.71877	1.66206	
?	1.72214	1.74736	1.77951	1.72192	1.6831	
?	1.70692	1.7353	1.75861	1.69758	1.70487	
?	1.70053	1.75171	1.7306	1.66791	1.71299	
?	1.6773	1.77008	1.73894	1.66892	1.71758	
?	1.67401	1.68108	1.73939	1.66292	1.72647	
?	1.70839	1.68214	1.75662	1.65933	1.71914	
